Context,Code,Occupation
92,47-5013.00,"Service Unit Operators, Oil, Gas, and Mining"
92,39-5094.00,Skincare Specialists
92,19-1013.00,Soil and Plant Scientists
92,27-2012.05,Technical Directors/Managers
92,13-1151.00,Training and Development Specialists
92,39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers"
92,17-2199.02,Validation Engineers
92,11-9121.02,Water Resource Specialists
92,17-2081.01,Water/Wastewater Engineers
92,11-9199.09,Wind Energy Operations Managers
92,49-9081.00,Wind Turbine Service Technicians
91,19-1011.00,Animal Scientists
91,25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary"
91,19-1021.00,Biochemists and Biophysicists
91,17-2031.00,Biomedical Engineers
91,27-2032.00,Choreographers
91,17-2051.00,Civil Engineers
91,53-2012.00,Commercial Pilots
91,11-3021.00,Computer and Information Systems Managers
91,25-1021.00,"Computer Science Teachers, Postsecondary"
91,11-9021.00,Construction Managers
91,51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders"
91,29-2011.01,Cytogenetic Technologists
91,29-2011.02,Cytotechnologists
91,47-2111.00,Electricians
91,13-1199.01,Energy Auditors
91,25-1053.00,"Environmental Science Teachers, Postsecondary"
91,43-6011.00,Executive Secretaries and Executive Administrative Assistants
91,49-9093.00,"Fabric Menders, Except Garment"
91,51-1011.00,First-Line Supervisors of Production and Operating Workers
91,19-1012.00,Food Scientists and Technologists
91,33-1021.02,Forest Fire Fighting and Prevention Supervisors
91,33-2011.02,Forest Firefighters
91,25-1043.00,"Forestry and Conservation Science Teachers, Postsecondary"
91,19-2042.00,"Geoscientists, Except Hydrologists and Geographers"
91,25-1191.00,Graduate Teaching Assistants
91,27-1024.00,Graphic Designers
91,49-9021.01,Heating and Air Conditioning Mechanics and Installers
91,33-3021.05,Immigration and Customs Inspectors
91,51-9071.01,Jewelers
91,43-4131.00,Loan Interviewers and Clerks
91,17-3013.00,Mechanical Drafters
91,43-6013.00,Medical Secretaries
91,27-1026.00,Merchandise Displayers and Window Trimmers
91,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic"
91,39-4031.00,"Morticians, Undertakers, and Funeral Directors"
91,17-3029.11,Nanotechnology Engineering Technologists
91,11-9121.00,Natural Sciences Managers
91,29-2033.00,Nuclear Medicine Technologists
91,43-9061.00,"Office Clerks, General"
91,47-2141.00,"Painters, Construction and Maintenance"
91,17-2171.00,Petroleum Engineers
91,47-2161.00,Plasterers and Stucco Masons
91,51-8012.00,Power Distributors and Dispatchers
91,17-2111.03,Product Safety Engineers
91,49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers"
91,29-2034.00,Radiologic Technologists
91,27-3022.00,Reporters and Correspondents
91,49-9096.00,Riggers
91,47-2181.00,Roofers
91,43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive"
91,13-1199.02,Security Management Specialists
91,53-5031.00,Ship Engineers
91,25-1067.00,"Sociology Teachers, Postsecondary"
91,25-9041.00,Teacher Assistants
91,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders
91,51-2093.00,Timing Device Assemblers and Adjusters
91,39-7012.00,Travel Guides
90,13-2011.01,Accountants
90,15-2011.00,Actuaries
90,19-3091.02,Archeologists
90,25-9011.00,Audio-Visual and Multimedia Collections Specialists
90,53-6051.01,Aviation Inspectors
90,49-2091.00,Avionics Technicians
90,47-2041.00,Carpet Installers
90,17-1021.00,Cartographers and Photogrammetrists
90,53-7061.00,Cleaners of Vehicles and Equipment
90,19-2041.01,Climate Change Analysts
90,25-1122.00,"Communications Teachers, Postsecondary"
90,51-4012.00,"Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic"
90,15-1131.00,Computer Programmers
90,15-1199.02,Computer Systems Engineers/Architects
90,13-1051.00,Cost Estimators
90,35-3022.00,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop"
90,13-2071.00,Credit Counselors
90,11-9161.00,Emergency Management Directors
90,13-1041.03,Equal Opportunity Representatives and Officers
90,25-9021.00,Farm and Home Management Advisors
90,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers"
90,13-1041.04,Government Property Inspectors and Investigators
90,51-8099.04,Hydroelectric Plant Technicians
90,19-3032.00,Industrial-Organizational Psychologists
90,25-2012.00,"Kindergarten Teachers, Except Special Education"
90,13-1075.00,Labor Relations Specialists
90,51-4192.00,"Layout Workers, Metal and Plastic"
90,13-1081.00,Logisticians
90,49-9043.00,"Maintenance Workers, Machinery"
90,39-5091.00,"Makeup Artists, Theatrical and Performance"
90,17-2121.01,Marine Engineers
90,17-2131.00,Materials Engineers
90,19-2032.00,Materials Scientists
90,25-1022.00,"Mathematical Science Teachers, Postsecondary"
90,21-1014.00,Mental Health Counselors
90,19-1029.02,Molecular and Cellular Biologists
90,49-3052.00,Motorcycle Mechanics
90,27-1014.00,Multimedia Artists and Animators
90,25-1072.00,"Nursing Instructors and Teachers, Postsecondary"
90,47-2073.00,Operating Engineers and Other Construction Equipment Operators
90,15-2031.00,Operations Research Analysts
90,43-3051.00,Payroll and Timekeeping Clerks
90,47-2072.00,Pile-Driver Operators
90,51-4193.00,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic"
90,43-3061.00,Procurement Clerks
90,29-2053.00,Psychiatric Technicians
90,11-3061.00,Purchasing Managers
90,29-1069.10,Radiologists
90,39-9032.00,Recreation Workers
90,43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks
90,41-9031.00,Sales Engineers
90,53-3041.00,Taxi Drivers and Chauffeurs
90,15-1143.01,Telecommunications Engineering Specialists
90,49-3093.00,Tire Repairers and Changers
90,25-3099.02,Tutors
90,43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping"
90,43-9022.00,Word Processors and Typists
89,13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes"
89,25-1031.00,"Architecture Teachers, Postsecondary"
89,19-2021.00,Atmospheric and Space Scientists
89,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks"
89,25-2023.00,"Career/Technical Education Teachers, Middle School"
89,39-9011.00,Childcare Workers
89,35-3021.00,"Combined Food Preparation and Serving Workers, Including Fast Food"
89,49-9092.00,Commercial Divers
89,51-4011.00,"Computer-Controlled Machine Tool Operators, Metal and Plastic"
89,39-6012.00,Concierges
89,53-7021.00,Crane and Tower Operators
89,25-4012.00,Curators
89,51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders"
89,15-1199.06,Database Architects
89,51-9081.00,Dental Laboratory Technicians
89,43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance"
89,51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
89,53-3031.00,Driver/Sales Workers
89,19-3011.00,Economists
89,13-1074.00,Farm Labor Contractors
89,13-2099.01,Financial Quantitative Analysts
89,19-1032.00,Foresters
89,51-8092.00,Gas Plant Operators
89,45-2041.00,"Graders and Sorters, Agricultural Products"
89,19-2043.00,Hydrologists
