Context,Code,Occupation
53,25-1063.00,"Economics Teachers, Postsecondary"
53,11-9013.02,Farm and Ranch Managers
53,49-3041.00,Farm Equipment Mechanics and Service Technicians
53,11-3031.02,"Financial Managers, Branch or Department"
53,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping"
53,17-2111.01,Industrial Safety and Health Engineers
53,27-1025.00,Interior Designers
53,51-6011.00,Laundry and Dry-Cleaning Workers
53,51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic"
53,47-5042.00,Mine Cutting and Channeling Machine Operators
53,19-1029.02,Molecular and Cellular Biologists
53,27-1014.00,Multimedia Artists and Animators
53,49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics
53,43-9081.00,Proofreaders and Copy Markers
53,49-3092.00,Recreational Vehicle Service Technicians
53,27-1027.00,Set and Exhibit Designers
53,19-1031.01,Soil and Water Conservationists
53,39-7012.00,Travel Guides
52,17-3021.00,Aerospace Engineering and Operations Technicians
52,17-2141.02,Automotive Engineers
52,15-1141.00,Database Administrators
52,11-9032.00,"Education Administrators, Elementary and Secondary School"
52,11-9161.00,Emergency Management Directors
52,41-3099.01,Energy Brokers
52,19-1012.00,Food Scientists and Technologists
52,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary"
52,13-2099.04,"Fraud Examiners, Investigators and Analysts"
52,13-1041.04,Government Property Inspectors and Investigators
52,17-3026.00,Industrial Engineering Technicians
52,15-1122.00,Information Security Analysts
52,43-9041.02,Insurance Policy Processing Clerks
52,13-2053.00,Insurance Underwriters
52,23-1023.00,"Judges, Magistrate Judges, and Magistrates"
52,25-4021.00,Librarians
52,51-4041.00,Machinists
52,17-3029.06,Manufacturing Engineering Technologists
52,49-9062.00,Medical Equipment Repairers
52,43-5061.00,"Production, Planning, and Expediting Clerks"
52,53-7072.00,"Pump Operators, Except Wellhead Pumpers"
52,43-4171.00,Receptionists and Information Clerks
52,53-1021.01,Recycling Coordinators
52,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products"
52,51-4121.07,Solderers and Brazers
52,11-3071.02,Storage and Distribution Managers
52,15-1143.01,Telecommunications Engineering Specialists
51,11-9013.03,Aquacultural Managers
51,19-4021.00,Biological Technicians
51,19-1020.01,Biologists
51,27-4012.00,Broadcast Technicians
51,13-1021.00,"Buyers and Purchasing Agents, Farm Products"
51,51-9011.00,Chemical Equipment Operators and Tenders
51,25-1122.00,"Communications Teachers, Postsecondary"
51,51-4011.00,"Computer-Controlled Machine Tool Operators, Metal and Plastic"
51,17-3029.02,Electrical Engineering Technologists
51,17-2072.00,"Electronics Engineers, Except Computer"
51,19-2041.02,Environmental Restoration Planners
51,19-4091.00,"Environmental Science and Protection Technicians, Including Health"
51,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic"
51,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers
51,15-1199.09,Information Technology Project Managers
51,13-1075.00,Labor Relations Specialists
51,13-1081.02,Logistics Analysts
51,51-7031.00,"Model Makers, Wood"
51,51-8013.00,Power Plant Operators
51,33-9021.00,Private Detectives and Investigators
51,43-3061.00,Procurement Clerks
51,11-9141.00,"Property, Real Estate, and Community Association Managers"
51,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers"
51,13-1199.02,Security Management Specialists
51,11-9199.04,Supply Chain Managers
51,15-1199.11,Video Game Designers
51,51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing"
50,17-2011.00,Aerospace Engineers
50,49-3022.00,Automotive Glass Installers and Repairers
50,11-9021.00,Construction Managers
50,51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic"
50,25-1123.00,"English Language and Literature Teachers, Postsecondary"
50,49-9099.01,Geothermal Technicians
50,11-3051.06,Hydroelectric Production Managers
50,53-4011.00,Locomotive Engineers
50,17-3013.00,Mechanical Drafters
50,29-2071.00,Medical Records and Health Information Technicians
50,21-1023.00,Mental Health and Substance Abuse Social Workers
50,17-2199.09,Nanosystems Engineers
50,15-1132.00,"Software Developers, Applications"
50,17-2199.11,Solar Energy Systems Engineers
50,17-3031.01,Surveying Technicians
50,23-2093.00,"Title Examiners, Abstractors, and Searchers"
50,51-8031.00,Water and Wastewater Treatment Plant and System Operators
49,17-2199.01,Biochemical Engineers
49,51-8099.01,Biofuels Processing Technicians
49,17-2031.00,Biomedical Engineers
49,13-1199.04,Business Continuity Planners
49,17-3011.02,Civil Drafters
49,27-1021.00,Commercial and Industrial Designers
49,25-1021.00,"Computer Science Teachers, Postsecondary"
49,51-9193.00,Cooling and Freezing Equipment Operators and Tenders
49,27-3043.04,Copy Writers
49,13-2041.00,Credit Analysts
49,29-2011.02,Cytotechnologists
49,15-1199.12,Document Management Specialists
49,17-3012.02,Electrical Drafters
49,17-3029.04,Electronics Engineering Technologists
49,25-1053.00,"Environmental Science Teachers, Postsecondary"
49,51-6092.00,Fabric and Apparel Patternmakers
49,27-4032.00,Film and Video Editors
49,17-2112.01,Human Factors Engineers and Ergonomists
49,17-3029.05,Industrial Engineering Technologists
49,33-3021.06,Intelligence Analysts
49,11-9081.00,Lodging Managers
49,13-1081.01,Logistics Engineers
49,53-7111.00,Mine Shuttle Car Operators
49,13-1199.06,Online Merchants
49,17-3029.08,Photonics Technicians
48,25-1061.00,"Anthropology and Archeology Teachers, Postsecondary"
48,25-1011.00,"Business Teachers, Postsecondary"
48,11-1011.03,Chief Sustainability Officers
48,15-2041.02,Clinical Data Managers
48,15-1121.00,Computer Systems Analysts
48,53-7021.00,Crane and Tower Operators
48,13-2071.00,Credit Counselors
48,21-2021.00,"Directors, Religious Activities and Education"
48,51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
48,17-2071.00,Electrical Engineers
48,27-1022.00,Fashion Designers
48,25-9031.01,Instructional Designers and Technologists
48,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners"
48,51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
48,45-4023.00,Log Graders and Scalers
48,11-3071.03,Logistics Managers
48,17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers"
48,49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines"
48,49-9063.00,Musical Instrument Repairers and Tuners
48,17-3029.11,Nanotechnology Engineering Technologists
48,51-9122.00,"Painters, Transportation Equipment"
48,19-4099.02,Precision Agriculture Technicians
48,11-3051.01,Quality Control Systems Managers
48,19-4099.03,Remote Sensing Technicians
48,11-2022.00,Sales Managers
48,51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders"
48,17-1022.00,Surveyors
48,53-6041.00,Traffic Technicians
48,17-2051.01,Transportation Engineers
47,17-3011.01,Architectural Drafters
47,25-1042.00,"Biological Science Teachers, Postsecondary"
47,19-3031.03,Counseling Psychologists
47,11-9039.01,Distance Learning Coordinators
47,17-3012.01,Electronic Drafters
47,17-3025.00,Environmental Engineering Technicians
47,17-2081.00,Environmental Engineers
47,43-4071.00,File Clerks
47,13-2051.00,Financial Analysts
47,43-1011.00,First-Line Supervisors of Office and Administrative Support Workers
47,29-9092.00,Genetic Counselors
47,19-3092.00,Geographers
47,25-1192.00,"Home Economics Teachers, Postsecondary"
47,17-1012.00,Landscape Architects
47,53-7063.00,Machine Feeders and Offbearers
47,11-2021.00,Marketing Managers
47,37-2021.00,Pest Control Workers
47,17-2199.07,Photonics Engineers
47,19-2012.00,Physicists
47,17-2111.03,Product Safety Engineers
47,41-3031.02,"Sales Agents, Financial Services"
47,19-4061.00,Social Science Research Assistants
47,15-1199.01,Software Quality Assurance Engineers and Testers
47,41-4011.07,Solar Sales Representatives and Assessors
47,13-1199.05,Sustainability Specialists
47,51-4194.00,"Tool Grinders, Filers, and Sharpeners"
47,43-9022.00,Word Processors and Typists
46,11-2011.00,Advertising and Promotions Managers
46,19-1011.00,Animal Scientists
46,19-2021.00,Atmospheric and Space Scientists
46,49-3021.00,Automotive Body and Related Repairers
46,43-3021.02,"Billing, Cost, and Rate Clerks"
46,11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers
46,19-4061.01,City and Regional Planning Aides
46,11-9121.01,Clinical Research Coordinators
46,15-1199.02,Computer Systems Engineers/Architects
46,15-1199.06,Database Architects
46,51-9194.00,Etchers and Engravers
46,13-2099.01,Financial Quantitative Analysts
46,15-1199.05,Geographic Information Systems Technicians
46,43-9041.01,Insurance Claims Clerks
46,19-2032.00,Materials Scientists
46,17-2161.00,Nuclear Engineers
46,25-1126.00,"Philosophy and Religion Teachers, Postsecondary"
46,27-3031.00,Public Relations Specialists
46,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products"
46,43-5071.00,"Shipping, Receiving, and Traffic Clerks"
46,25-1067.00,"Sociology Teachers, Postsecondary"
46,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders
46,11-3131.00,Training and Development Managers
46,51-4121.06,"Welders, Cutters, and Welder Fitters"
45,11-3011.00,Administrative Services Managers
45,17-2021.00,Agricultural Engineers
45,43-3011.00,Bill and Account Collectors
45,17-2041.00,Chemical Engineers
45,17-2051.00,Civil Engineers
45,43-5021.00,Couriers and Messengers
45,15-1199.07,Data Warehousing Specialists
45,43-9031.00,Desktop Publishers
45,17-2111.02,Fire-Prevention and Protection Engineers
45,19-1029.03,Geneticists
45,43-4131.00,Loan Interviewers and Clerks
45,53-4012.00,Locomotive Firers
45,17-2131.00,Materials Engineers
45,11-9111.00,Medical and Health Services Managers
45,51-9195.05,"Potters, Manufacturing"
45,17-2072.01,Radio Frequency Identification Device Specialists
45,15-1133.00,"Software Developers, Systems Software"
45,43-9111.00,Statistical Assistants
45,51-2093.00,Timing Device Assemblers and Adjusters
45,11-9199.09,Wind Energy Operations Managers
44,25-4011.00,Archivists
44,11-3051.04,Biomass Power Plant Managers
44,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks"
44,17-2061.00,Computer Hardware Engineers
44,13-1051.00,Cost Estimators
44,25-4012.00,Curators
44,19-4041.02,Geological Sample Test Technicians
44,19-4041.01,Geophysical Data Technicians
44,15-1199.04,Geospatial Information Scientists and Technologists
44,25-1082.00,"Library Science Teachers, Postsecondary"
44,17-2199.06,Microsystems Engineers
44,43-4031.02,Municipal Clerks
44,47-2142.00,Paperhangers
44,25-1054.00,"Physics Teachers, Postsecondary"
44,25-1065.00,"Political Science Teachers, Postsecondary"
44,15-1199.10,Search Marketing Strategists
44,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders"
44,15-1134.00,Web Developers
44,11-9199.10,Wind Energy Project Managers
43,13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes"
43,11-9041.00,Architectural and Engineering Managers
43,25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary"
43,13-2031.00,Budget Analysts
43,11-1011.00,Chief Executives
43,43-4021.00,Correspondence Clerks
43,25-9021.00,Farm and Home Management Advisors
43,45-1011.07,First-Line Supervisors of Agricultural Crop and Horticultural Workers
43,41-1012.00,First-Line Supervisors of Non-Retail Sales Workers
43,25-1064.00,"Geography Teachers, Postsecondary"
43,13-1031.02,"Insurance Adjusters, Examiners, and Investigators"
43,19-1042.00,"Medical Scientists, Except Epidemiologists"
43,51-4051.00,Metal-Refining Furnace Operators and Tenders
43,49-3052.00,Motorcycle Mechanics
43,19-1031.02,Range Managers
43,11-9199.01,Regulatory Affairs Managers
43,13-2099.02,Risk Management Specialists
43,47-5051.00,"Rock Splitters, Quarry"
43,41-3031.01,"Sales Agents, Securities and Commodities"
43,43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive"
43,11-9121.02,Water Resource Specialists
42,43-9011.00,Computer Operators
42,47-5021.00,"Earth Drillers, Except Oil and Gas"
42,17-2141.01,Fuel Cell Engineers
42,51-9071.06,Gem and Diamond Workers
42,53-3032.00,Heavy and Tractor-Trailer Truck Drivers
42,13-2072.00,Loan Officers
42,37-2012.00,Maids and Housekeeping Cleaners
42,31-9094.00,Medical Transcriptionists
42,51-5112.00,Printing Press Operators
42,27-2012.03,Program Directors
42,11-9151.00,Social and Community Service Managers
42,27-3042.00,Technical Writers
42,11-3071.01,Transportation Managers
42,19-3099.01,Transportation Planners
42,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders"
41,19-1021.00,Biochemists and Biophysicists
41,11-3021.00,Computer and Information Systems Managers
41,25-1081.00,"Education Teachers, Postsecondary"
41,17-2199.03,Energy Engineers
41,13-1041.03,Equal Opportunity Representatives and Officers
41,45-1011.08,First-Line Supervisors of Animal Husbandry and Animal Care Workers
41,19-1032.00,Foresters
41,11-3121.00,Human Resources Managers
41,13-1071.00,Human Resources Specialists
41,13-1032.00,"Insurance Appraisers, Auto Damage"
41,11-9199.03,Investment Fund Managers
41,25-1112.00,"Law Teachers, Postsecondary"
41,43-6012.00,Legal Secretaries
41,13-1111.00,Management Analysts
41,15-2031.00,Operations Research Analysts
41,11-3061.00,Purchasing Managers
41,53-4021.00,"Railroad Brake, Signal, and Switch Operators"
41,19-1013.00,Soil and Plant Scientists
41,15-1199.03,Web Administrators
40,25-1041.00,"Agricultural Sciences Teachers, Postsecondary"
40,49-2097.00,Electronic Home Entertainment Equipment Installers and Repairers
40,19-2041.00,"Environmental Scientists and Specialists, Including Health"
40,53-7032.00,Excavating and Loading Machine and Dragline Operators
40,17-1022.01,Geodetic Surveyors
40,19-2042.00,"Geoscientists, Except Hydrologists and Geographers"
40,19-2041.03,Industrial Ecologists
40,19-3032.00,Industrial-Organizational Psychologists
40,13-2071.01,Loan Counselors
40,15-2021.00,Mathematicians
40,51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders"
40,11-9121.00,Natural Sciences Managers
40,25-1066.00,"Psychology Teachers, Postsecondary"
40,19-2099.01,Remote Sensing Scientists and Technologists
40,19-3041.00,Sociologists
40,19-3022.00,Survey Researchers
40,27-2012.04,Talent Directors
40,17-2081.01,Water/Wastewater Engineers
39,13-2011.01,Accountants
39,45-2091.00,Agricultural Equipment Operators
39,15-1199.08,Business Intelligence Analysts
39,15-1143.00,Computer Network Architects
39,15-1131.00,Computer Programmers
39,43-6011.00,Executive Secretaries and Executive Administrative Assistants
39,13-1131.00,Fundraisers
39,19-2043.00,Hydrologists
39,45-2092.01,Nursery Workers
39,23-2011.00,Paralegals and Legal Assistants
39,19-1023.00,Zoologists and Wildlife Biologists
38,49-9061.00,Camera and Photographic Equipment Repairers
38,19-2041.01,Climate Change Analysts
38,11-9033.00,"Education Administrators, Postsecondary"
38,19-1041.00,Epidemiologists
38,11-3051.02,Geothermal Production Managers
38,11-2031.00,Public Relations and Fundraising Managers
38,17-2199.10,Wind Energy Engineers
37,25-1052.00,"Chemistry Teachers, Postsecondary"
37,53-7011.00,Conveyor Operators and Tenders
37,43-5041.00,"Meter Readers, Utilities"
37,39-3021.00,Motion Picture Projectionists
37,33-3041.00,Parking Enforcement Workers
37,43-3051.00,Payroll and Timekeeping Clerks
37,13-2052.00,Personal Financial Advisors
37,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products"
37,51-6051.00,"Sewers, Hand"
36,25-1125.00,"History Teachers, Postsecondary"
36,13-1161.00,Market Research Analysts and Marketing Specialists
36,41-9031.00,Sales Engineers
36,15-2041.00,Statisticians
35,15-2011.00,Actuaries
35,51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders"
35,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders"
35,51-6021.00,"Pressers, Textile, Garment, and Related Materials"
35,11-3031.01,Treasurers and Controllers
34,13-2021.02,"Appraisers, Real Estate"
34,19-1029.01,Bioinformatics Scientists
34,27-1012.00,Craft Artists
34,51-9031.00,"Cutters and Trimmers, Hand"
34,27-1024.00,Graphic Designers
34,53-7051.00,Industrial Truck and Tractor Operators
34,23-1011.00,Lawyers
34,25-1113.00,"Social Work Teachers, Postsecondary"
33,45-2021.00,Animal Breeders
33,15-2041.01,Biostatisticians
33,15-1111.00,Computer and Information Research Scientists
33,19-3011.00,Economists
33,25-1032.00,"Engineering Teachers, Postsecondary"
33,23-1012.00,Judicial Law Clerks
32,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders"
32,11-3111.00,Compensation and Benefits Managers
32,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists"
32,45-1011.05,First-Line Supervisors of Logging Workers
32,25-1043.00,"Forestry and Conservation Science Teachers, Postsecondary"
32,27-2041.04,Music Composers and Arrangers
32,29-1069.07,Pathologists
31,19-2011.00,Astronomers
31,19-3094.00,Political Scientists
31,53-7081.00,Refuse and Recyclable Material Collectors
30,17-2171.00,Petroleum Engineers
29,19-3011.01,Environmental Economists
29,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation"
28,53-6011.00,Bridge and Lock Tenders
27,53-7031.00,Dredge Operators
24,45-2092.02,"Farmworkers and Laborers, Crop"
21,35-2013.00,"Cooks, Private Household"
19,53-7073.00,Wellhead Pumpers
17,45-3021.00,Hunters and Trappers
14,45-4022.00,Logging Equipment Operators
14,27-3043.05,"Poets, Lyricists and Creative Writers"
9,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators"
7,45-4021.00,Fallers
